ID	Label	Integrity	Coverage	NumIntrons	A	B	Γ	E
mRNA1950	XM_014759649.1	1.000	1.000	3	1.000	1.000	1.000	1.000
mRNA1951	XM_014759646.1	0.759	0.857	10	0.700	0.857	0.640	1.000
mRNA1952	XM_014759647.1	0.062	0.000	4	0.000	0.000	1.000	0.230
mRNA1953	XM_014759559.1	0.100	0.000	9	0.000	0.000	1.000	1.000
mRNA1954	XM_014759557.1	0.247	0.253	15	0.200	0.253	0.480	0.550
mRNA1955	XM_014759556.1	0.192	0.083	15	0.133	0.083	1.000	0.740
mRNA1956	XM_014759558.1	0.416	0.388	3	0.333	0.388	1.000	1.000
mRNA1957	XM_014759598.1	0.858	0.896	13	0.846	0.896	0.625	1.000
mRNA1958	XM_014759603.1	0.758	0.871	13	0.692	0.871	0.625	1.000
mRNA1959	XM_014759605.1	0.772	0.874	14	0.714	0.874	0.625	1.000
mRNA1960	XM_014759604.1	0.819	0.899	14	0.786	0.899	0.565	1.000
mRNA1961	XM_014759602.1	0.821	0.897	14	0.786	0.897	0.610	1.000
mRNA1962	XM_014759601.1	0.869	0.872	13	0.846	0.872	1.000	1.000
mRNA1963	XM_014759599.1	0.869	0.871	13	0.846	0.871	1.000	1.000
mRNA1964	XM_014759528.1	0.642	0.806	2	0.500	0.806	1.000	1.000
mRNA1965	XM_014759529.1	0.422	0.480	3	0.333	0.480	1.000	0.560
mRNA1966	XM_014759530.1	0.432	0.514	3	0.333	0.514	1.000	0.560
mRNA1967	XM_014759531.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA1968	XM_014759533.1	0.767	0.999	3	0.667	0.999	0.340	1.000
mRNA1969	XM_014759532.1	0.967	0.999	2	1.000	0.999	0.340	1.000
mRNA1970	XM_014759534.1	0.050	0.000	2	0.000	0.000	0.000	1.000
mRNA1971	XM_014759535.1	0.564	0.545	2	0.500	0.545	1.000	1.000
mRNA1972	XM_014759536.1	0.014	0.000	3	0.000	0.000	0.270	0.000
mRNA1973	XM_014759033.1	0.254	0.237	9	0.222	0.237	1.000	0.000
mRNA1974	XM_014759588.1	0.011	0.000	6	0.000	0.000	0.000	0.220
mRNA1975	XM_014759586.1	0.755	0.554	6	0.833	0.554	0.785	1.000
mRNA1976	XM_014759587.1	0.968	0.988	4	1.000	0.988	0.760	0.670
mRNA1977	XM_014759589.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA1978	XM_014759656.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA1979	XM_014759655.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA1980	XM_014759657.1	0.822	0.406	3	1.000	0.406	1.000	1.000
mRNA1981	XM_014759659.1	0.586	0.285	3	0.667	0.285	1.000	1.000
mRNA1982	XM_014759182.1	0.921	1.000	3	1.000	1.000	0.045	0.370
mRNA1983	XM_014759044.1	0.000	0.000	4	0.000	0.000	0.000	0.000
mRNA1984	XM_014759590.1	0.088	0.000	5	0.000	0.000	1.000	0.750
mRNA1985	XM_014759634.1	0.823	0.910	8	0.750	0.910	1.000	1.000
mRNA1986	XM_014759633.1	0.906	0.973	7	0.857	0.973	1.000	1.000
mRNA1987	XM_014759632.1	0.905	0.979	7	0.857	0.979	0.930	1.000
mRNA1988	XM_014759631.1	0.500	0.000	3	0.667	0.000	1.000	1.000
mRNA1989	XM_014759496.1	0.696	0.799	9	0.667	0.799	0.700	0.420
mRNA1990	XM_014759509.1	0.996	0.988	4	1.000	0.988	1.000	1.000
mRNA1991	XM_014759508.1	0.794	0.814	4	0.750	0.814	1.000	1.000
mRNA1992	XM_014759512.1	0.700	0.000	2	1.000	0.000	1.000	1.000
mRNA1993	XM_014759498.1	0.641	0.638	12	0.583	0.638	1.000	1.000
mRNA1994	XM_014759497.1	0.590	0.634	12	0.500	0.634	1.000	1.000
mRNA1995	XM_014759514.1	0.486	0.000	3	0.667	0.000	0.715	1.000
mRNA1996	XM_014759516.1	0.474	0.000	3	0.667	0.000	0.485	1.000
mRNA1997	XM_014759511.1	0.990	0.979	4	1.000	0.979	1.000	0.920
mRNA1998	XM_014759510.1	0.839	0.975	4	0.750	0.975	1.000	0.920
mRNA1999	XM_014759495.1	0.543	0.603	16	0.438	0.603	1.000	1.000
mRNA2000	XM_014759503.1	0.833	0.956	5	0.800	0.956	0.315	1.000
mRNA2001	XM_014759502.1	0.897	0.998	6	0.833	0.998	0.960	1.000
mRNA2002	XM_014759501.1	0.894	0.986	6	0.833	0.986	0.960	1.000
mRNA2003	XM_014759500.1	0.891	0.976	6	0.833	0.976	0.960	1.000
mRNA2004	XM_014759499.1	0.987	0.964	5	1.000	0.964	0.960	1.000
mRNA2005	XM_014759504.1	0.895	0.987	7	0.857	0.987	0.690	1.000
mRNA2006	XM_014759505.1	0.895	0.987	7	0.857	0.987	0.685	1.000
mRNA2007	XM_014759513.1	0.084	0.000	2	0.000	0.000	0.685	1.000
mRNA2008	XM_014759506.1	0.960	0.989	7	1.000	0.989	0.570	0.700
mRNA2009	XM_014759562.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA2010	XM_014759560.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA2011	XM_014759561.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA2012	XM_014759360.1	0.261	0.137	5	0.200	0.137	1.000	1.000
mRNA2013	XM_014759367.1	0.277	0.190	5	0.200	0.190	1.000	1.000
mRNA2014	XM_014759051.1	0.050	0.000	25	0.000	0.000	0.000	1.000
mRNA2015	XM_014759327.1	0.095	0.000	11	0.000	0.000	1.000	0.890
mRNA2016	XM_014759338.1	0.095	0.000	10	0.000	0.000	1.000	0.890
mRNA2017	XM_014759333.1	0.100	0.000	12	0.000	0.000	1.000	1.000
mRNA2018	XM_014759342.1	0.095	0.000	9	0.000	0.000	1.000	0.890
mRNA2019	XM_014759351.1	0.095	0.000	9	0.000	0.000	1.000	0.890
mRNA2020	XM_014759349.1	0.095	0.000	9	0.000	0.000	1.000	0.890
mRNA2021	XM_014759650.1	0.655	0.898	6	0.500	0.898	1.000	0.710
mRNA2022	XM_014759653.1	0.624	0.939	7	0.429	0.939	1.000	0.700
mRNA2023	XM_014759652.1	0.624	0.940	7	0.429	0.940	1.000	0.700
mRNA2024	XM_014759651.1	0.668	0.943	6	0.500	0.943	1.000	0.700
mRNA2025	XM_014759654.1	0.624	0.940	7	0.429	0.940	1.000	0.700
mRNA2026	XM_014759663.1	0.117	0.058	7	0.000	0.058	1.000	1.000
mRNA2027	XM_014759061.1	0.000	0.000	3	0.000	0.000	0.000	0.000
mRNA2028	XM_014759644.1	0.172	0.140	40	0.050	0.140	1.000	1.000
mRNA2029	XM_014759643.1	0.172	0.140	40	0.050	0.140	1.000	1.000
mRNA2030	XM_014759645.1	0.023	0.000	6	0.000	0.000	0.090	0.370
mRNA2031	XM_014759630.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA2032	XM_014759620.1	0.241	0.195	15	0.267	0.195	0.100	0.350
mRNA2033	XM_014759621.1	0.270	0.184	15	0.267	0.184	0.100	1.000
mRNA2034	XM_014759622.1	0.239	0.195	15	0.267	0.195	0.100	0.310
mRNA2035	XM_014759626.1	0.085	0.000	1	0.000	0.000	0.705	1.000
mRNA2036	XM_014759624.1	0.668	0.617	6	0.667	0.617	0.655	1.000
mRNA2037	XM_014759623.1	0.796	0.659	6	0.833	0.659	0.975	1.000
mRNA2038	XM_014759625.1	0.662	0.625	6	0.667	0.625	0.500	1.000
mRNA2039	XM_014759667.1	0.430	0.243	7	0.429	0.243	1.000	1.000
mRNA2040	XM_014759140.1	0.794	0.981	3	0.667	0.981	1.000	1.000
mRNA2041	XM_014759134.1	0.777	0.980	3	0.667	0.980	0.670	1.000
mRNA2042	XM_014759610.1	0.895	0.900	8	0.875	0.900	1.000	1.000
mRNA2043	XM_014759611.1	0.536	0.183	11	0.636	0.183	0.985	1.000
mRNA2044	XM_014759172.1	1.000	1.000	2	1.000	1.000	1.000	1.000
mRNA2045	XM_014759635.1	0.721	0.697	11	0.727	0.697	1.000	0.520
mRNA2046	XM_014759636.1	0.723	0.703	11	0.727	0.703	1.000	0.520
mRNA2047	XM_014759637.1	0.713	0.670	11	0.727	0.670	1.000	0.520
mRNA2048	XM_014759638.1	0.752	0.840	3	0.667	0.840	1.000	1.000
mRNA2049	XM_014759641.1	0.761	0.869	3	0.667	0.869	1.000	1.000
mRNA2050	XM_014759642.1	0.762	0.956	3	0.667	0.956	0.505	1.000
mRNA2051	XM_014759639.1	0.585	0.949	3	0.333	0.949	1.000	1.000
mRNA2052	XM_014759073.1	0.600	0.000	0	1.000	0.000	0.000	0.000
mRNA2053	XM_014759585.1	0.739	0.930	5	0.600	0.930	1.000	1.000
mRNA2054	XM_014759583.1	0.986	0.985	4	1.000	0.985	0.805	1.000
mRNA2055	XM_014759584.1	0.754	0.678	4	0.750	0.678	1.000	1.000
mRNA2056	XM_014759582.1	0.879	0.598	6	1.000	0.598	1.000	1.000
mRNA2057	XM_014759526.1	0.688	1.000	2	0.500	1.000	0.750	1.000
mRNA2058	XM_014759082.1	0.653	0.344	6	0.833	0.344	0.000	1.000
mRNA2059	XM_014759487.1	0.242	0.474	1	0.000	0.474	1.000	1.000
mRNA2060	XM_014759481.1	0.847	0.492	1	1.000	0.492	1.000	1.000
mRNA2061	XM_014759460.1	0.904	0.856	2	1.000	0.856	0.600	0.350
mRNA2062	XM_014759456.1	0.691	0.826	3	0.667	0.826	0.520	0.350
mRNA2063	XM_014759418.1	0.507	0.556	10	0.400	0.556	1.000	1.000
mRNA2064	XM_014759421.1	0.510	0.565	10	0.400	0.565	1.000	1.000
mRNA2065	XM_014759417.1	0.495	0.517	10	0.400	0.517	1.000	1.000
mRNA2066	XM_014759419.1	0.501	0.535	10	0.400	0.535	1.000	1.000
mRNA2067	XM_014759424.1	0.503	0.545	10	0.400	0.545	1.000	1.000
mRNA2068	XM_014759414.1	0.515	0.583	10	0.400	0.583	1.000	1.000
mRNA2069	XM_014759410.1	0.514	0.579	10	0.400	0.579	1.000	1.000
mRNA2070	XM_014759425.1	0.441	0.558	10	0.300	0.558	1.000	0.870
mRNA2071	XM_014759430.1	0.467	0.424	10	0.400	0.424	1.000	1.000
mRNA2072	XM_014759431.1	0.464	0.415	10	0.400	0.415	1.000	1.000
mRNA2073	XM_014759433.1	0.455	0.294	9	0.444	0.294	1.000	1.000
mRNA2074	XM_014759393.1	0.498	0.381	2	0.500	0.381	0.680	1.000
mRNA2075	XM_014759401.1	0.166	0.313	3	0.000	0.313	0.445	1.000
mRNA2076	XM_014759405.1	0.177	0.298	2	0.000	0.298	0.750	1.000
mRNA2077	XM_014759451.1	0.679	0.597	6	0.667	0.597	1.000	1.000
mRNA2078	XM_014759493.1	0.067	0.000	4	0.000	0.000	1.000	0.330
mRNA2079	XM_014759491.1	0.048	0.000	3	0.000	0.000	0.625	0.330
mRNA2080	XM_014759492.1	0.023	0.000	4	0.000	0.000	0.130	0.330
mRNA2081	XM_014759098.1	0.028	0.000	3	0.000	0.000	0.565	0.000
mRNA2082	XM_014759441.1	0.997	0.991	2	1.000	0.991	1.000	1.000
mRNA2083	XM_014759448.1	0.669	0.909	2	0.500	0.909	0.930	1.000
mRNA2084	XM_014759446.1	0.667	0.916	2	0.500	0.916	0.855	1.000
mRNA2085	XM_014759468.1	0.277	0.190	5	0.200	0.190	1.000	1.000
mRNA2086	XM_014759475.1	0.458	0.192	4	0.500	0.192	1.000	1.000
mRNA2087	XM_014759385.1	0.215	0.230	10	0.100	0.230	0.720	1.000
mRNA2088	XM_014759665.1	0.050	0.000	3	0.000	0.000	1.000	0.000
mRNA2089	XM_014759664.1	0.512	0.394	8	0.500	0.394	0.885	1.000
mRNA2090	XM_014759520.1	0.381	0.537	5	0.200	0.537	1.000	1.000
mRNA2091	XM_014759521.1	0.700	0.000	1	1.000	0.000	1.000	1.000
mRNA2092	XM_014759522.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA2093	XM_014759518.1	0.527	0.557	30	0.433	0.557	1.000	1.000
mRNA2094	XM_014759517.1	0.536	0.545	33	0.455	0.545	1.000	1.000
mRNA2095	XM_014759519.1	0.449	0.455	28	0.357	0.455	1.000	0.970
mRNA2096	XM_014759525.1	0.700	0.000	2	1.000	0.000	1.000	1.000
mRNA2097	XM_014759524.1	0.996	0.989	3	1.000	0.989	0.990	1.000
mRNA2098	XM_014759523.1	0.821	0.965	4	0.750	0.965	0.625	1.000
mRNA2099	XM_014759317.1	0.983	0.972	1	1.000	0.972	0.860	0.980
mRNA2100	XM_014759208.1	0.950	0.832	4	1.000	0.832	1.000	1.000
mRNA2101	XM_014759276.1	0.780	0.850	4	0.750	0.850	0.505	1.000
mRNA2102	XM_014759218.1	0.990	0.999	4	1.000	0.999	0.815	1.000
mRNA2103	XM_014759198.1	0.219	0.278	17	0.059	0.278	1.000	1.000
mRNA2104	XM_014759194.1	0.219	0.278	17	0.059	0.278	1.000	1.000
mRNA2105	XM_014759237.1	0.620	0.980	5	0.400	0.980	1.000	0.720
mRNA2106	XM_014759262.1	0.500	0.980	5	0.200	0.980	1.000	0.720
mRNA2107	XM_014759257.1	0.307	0.336	5	0.200	0.336	1.000	0.720
mRNA2108	XM_014759265.1	0.428	0.338	5	0.400	0.338	1.000	0.720
mRNA2109	XM_014759245.1	0.185	0.329	5	0.000	0.329	1.000	0.720
mRNA2110	XM_014759227.1	0.305	0.397	6	0.167	0.397	1.000	0.720
mRNA2111	XM_014759251.1	0.203	0.390	6	0.000	0.390	1.000	0.720
mRNA2112	XM_014759230.1	0.329	0.408	5	0.200	0.408	1.000	0.720
mRNA2113	XM_014759286.1	0.980	0.999	2	1.000	0.999	1.000	0.600
mRNA2114	XM_014759305.1	0.994	0.981	3	1.000	0.981	1.000	1.000
mRNA2115	XM_014759311.1	0.686	0.963	4	0.500	0.963	0.935	1.000
mRNA2116	XM_014759299.1	0.836	0.964	4	0.750	0.964	0.935	1.000
mRNA2117	XM_014759619.1	0.997	1.000	4	1.000	1.000	0.940	1.000
mRNA2118	XM_014759111.1	0.004	0.000	3	0.000	0.000	0.090	0.000
mRNA2119	XM_014759671.1	0.993	0.977	1	1.000	0.977	1.000	1.000
mRNA2120	XM_014759121.1	0.501	0.598	4	0.500	0.598	0.000	0.440
mRNA2121	XM_014759672.1	0.974	1.000	1	1.000	1.000	0.475	1.000
mRNA2122	XM_014759578.1	0.739	0.796	9	0.667	0.796	1.000	1.000
mRNA2123	XM_014759579.1	0.979	0.941	6	1.000	0.941	0.930	1.000
mRNA2124	XM_014759581.1	0.871	0.939	7	0.857	0.939	0.500	1.000
mRNA2125	XM_014759670.1	0.539	0.659	12	0.417	0.659	0.835	1.000
mRNA2126	XM_014759669.1	0.488	0.655	12	0.333	0.655	0.825	1.000
mRNA2127	XM_014759608.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA2128	XM_014759609.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA2129	XM_014759606.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA2130	XM_014759607.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA2131	XM_014759674.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA2132	XM_014759673.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA2133	XM_014759629.1	0.761	0.981	3	0.667	0.981	0.345	1.000
mRNA2134	XM_014759628.1	0.993	0.981	1	1.000	0.981	0.970	1.000
mRNA2135	XM_014759660.1	0.985	0.960	6	1.000	0.960	0.940	1.000
mRNA2136	XM_014759662.1	0.861	0.960	6	0.833	0.960	0.455	1.000
mRNA2137	XM_014759661.1	0.861	0.957	6	0.833	0.957	0.485	1.000
mRNA2138	XM_014759781.1	0.681	0.603	3	0.667	0.603	1.000	1.000
mRNA2139	XM_014759782.1	0.615	0.820	4	0.500	0.820	0.440	0.940
mRNA2140	XM_014759780.1	0.974	0.983	2	1.000	0.983	0.580	1.000
mRNA2141	XM_014759834.1	1.000	1.000	8	1.000	1.000	1.000	1.000
mRNA2142	XM_014759713.1	0.700	0.000	3	1.000	0.000	1.000	1.000
mRNA2143	XM_014759702.1	0.921	0.993	8	0.875	0.993	0.955	1.000
mRNA2144	XM_014759704.1	0.939	0.979	12	0.917	0.979	0.895	1.000
mRNA2145	XM_014759703.1	0.993	0.976	12	1.000	0.976	1.000	1.000
mRNA2146	XM_014759706.1	0.943	0.976	12	0.917	0.976	1.000	1.000
mRNA2147	XM_014759705.1	0.943	0.976	12	0.917	0.976	1.000	1.000
mRNA2148	XM_014759700.1	0.469	0.000	13	0.615	0.000	1.000	1.000
mRNA2149	XM_014759699.1	0.469	0.000	13	0.615	0.000	1.000	1.000
mRNA2150	XM_014759698.1	0.443	0.000	14	0.571	0.000	1.000	1.000
mRNA2151	XM_014759701.1	0.475	0.020	13	0.615	0.020	1.000	1.000
mRNA2152	XM_014759707.1	0.954	0.995	9	1.000	0.995	0.775	0.340
mRNA2153	XM_014759712.1	0.952	0.934	2	1.000	0.934	0.945	0.500
mRNA2154	XM_014759711.1	0.968	1.000	6	1.000	1.000	0.370	1.000
mRNA2155	XM_014759695.1	0.709	0.863	24	0.583	0.863	1.000	1.000
mRNA2156	XM_014759697.1	0.685	0.676	11	0.636	0.676	1.000	1.000
mRNA2157	XM_014759696.1	0.759	0.785	11	0.727	0.785	0.750	1.000
mRNA2158	XM_014759709.1	0.960	0.974	5	1.000	0.974	0.355	1.000
mRNA2159	XM_014759710.1	0.840	0.973	5	0.800	0.973	0.355	1.000
mRNA2160	XM_014759675.1	0.300	1.000	1	0.000	1.000	0.000	0.000
mRNA2161	XM_014759692.1	0.686	0.546	21	0.762	0.546	0.300	1.000
mRNA2162	XM_014759691.1	0.756	0.550	22	0.818	0.550	1.000	1.000
mRNA2163	XM_014759693.1	0.741	0.758	22	0.773	0.758	1.000	0.000
mRNA2164	XM_014759752.1	0.341	0.471	6	0.167	0.471	1.000	1.000
mRNA2165	XM_014759751.1	0.337	0.390	5	0.200	0.390	1.000	1.000
mRNA2166	XM_014759753.1	0.321	0.403	6	0.167	0.403	1.000	1.000
mRNA2167	XM_014759754.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA2168	XM_014759755.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA2169	XM_014759756.1	0.968	0.945	1	1.000	0.945	0.690	1.000
mRNA2170	XM_014759757.1	0.422	0.376	19	0.368	0.376	0.765	1.000
mRNA2171	XM_014759760.1	0.052	0.000	1	0.000	0.000	1.000	0.030
mRNA2172	XM_014759676.1	0.000	0.000	20	0.000	0.000	0.000	0.000
mRNA2173	XM_014759758.1	0.557	0.524	6	0.500	0.524	1.000	1.000
mRNA2174	XM_014759690.1	0.031	0.000	1	0.000	0.000	0.280	0.340
mRNA2175	XM_014759825.1	0.937	0.791	2	1.000	0.791	1.000	1.000
mRNA2176	XM_014759808.1	0.174	0.146	14	0.071	0.146	1.000	0.750
mRNA2177	XM_014759801.1	0.178	0.110	13	0.077	0.110	0.975	1.000
mRNA2178	XM_014759807.1	0.171	0.104	15	0.067	0.104	1.000	1.000
mRNA2179	XM_014759795.1	0.174	0.105	14	0.071	0.105	1.000	1.000
mRNA2180	XM_014759796.1	0.174	0.105	14	0.071	0.105	1.000	1.000
mRNA2181	XM_014759806.1	0.178	0.107	13	0.077	0.107	1.000	1.000
mRNA2182	XM_014759797.1	0.171	0.094	14	0.071	0.094	1.000	1.000
mRNA2183	XM_014759800.1	0.171	0.094	14	0.071	0.094	1.000	1.000
mRNA2184	XM_014759802.1	0.176	0.098	13	0.077	0.098	1.000	1.000
mRNA2185	XM_014759798.1	0.175	0.107	14	0.071	0.107	1.000	1.000
mRNA2186	XM_014759803.1	0.164	0.112	13	0.077	0.112	0.685	1.000
mRNA2187	XM_014759799.1	0.166	0.110	14	0.071	0.110	0.805	1.000
mRNA2188	XM_014759805.1	0.148	0.115	13	0.077	0.115	0.345	1.000
mRNA2189	XM_014759687.1	0.995	0.993	2	1.000	0.993	0.935	1.000
mRNA2190	XM_014759778.1	0.940	0.958	15	0.933	0.958	1.000	0.860
mRNA2191	XM_014759777.1	0.941	0.990	15	0.933	0.990	1.000	0.680
mRNA2192	XM_014759776.1	0.981	0.990	15	1.000	0.990	1.000	0.680
mRNA2193	XM_014759779.1	0.100	0.000	5	0.000	0.000	1.000	1.000
mRNA2194	XM_014759679.1	0.000	0.000	3	0.000	0.000	0.000	0.000
mRNA2195	XM_014759788.1	0.523	0.411	10	0.500	0.411	1.000	1.000
mRNA2196	XM_014759789.1	0.556	0.321	10	0.600	0.321	1.000	1.000
mRNA2197	XM_014759787.1	0.496	0.320	10	0.500	0.320	1.000	1.000
mRNA2198	XM_014759827.1	0.583	0.638	6	0.500	0.638	0.835	1.000
mRNA2199	XM_014759826.1	0.634	0.609	5	0.600	0.609	0.835	1.000
mRNA2200	XM_014759811.1	0.938	0.995	10	0.900	0.995	1.000	1.000
mRNA2201	XM_014759809.1	1.000	1.000	10	1.000	1.000	1.000	1.000
mRNA2202	XM_014759812.1	0.940	1.000	10	0.900	1.000	1.000	1.000
mRNA2203	XM_014759841.1	0.974	0.915	5	1.000	0.915	1.000	1.000
mRNA2204	XM_014759725.1	0.366	0.219	6	0.333	0.219	1.000	1.000
mRNA2205	XM_014759714.1	0.937	0.970	11	0.909	0.970	1.000	1.000
mRNA2206	XM_014759717.1	0.999	0.995	11	1.000	0.995	1.000	1.000
mRNA2207	XM_014759715.1	0.899	0.975	11	0.909	0.975	0.215	1.000
mRNA2208	XM_014759716.1	0.835	0.951	12	0.750	0.951	1.000	1.000
mRNA2209	XM_014759718.1	0.551	0.838	6	0.333	0.838	1.000	1.000
mRNA2210	XM_014759721.1	0.724	0.879	5	0.600	0.879	1.000	1.000
mRNA2211	XM_014759722.1	0.551	0.837	6	0.333	0.837	1.000	1.000
mRNA2212	XM_014759723.1	0.724	0.879	5	0.600	0.879	1.000	1.000
mRNA2213	XM_014759719.1	0.590	0.880	5	0.400	0.880	0.730	1.000
mRNA2214	XM_014759724.1	0.679	0.945	4	0.500	0.945	0.915	1.000
mRNA2215	XM_014759728.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA2216	XM_014759726.1	0.528	0.427	2	0.500	0.427	1.000	1.000
mRNA2217	XM_014759727.1	0.219	0.398	2	0.000	0.398	1.000	1.000
mRNA2218	XM_014759736.1	0.093	0.000	6	0.000	0.000	0.865	1.000
mRNA2219	XM_014759737.1	0.089	0.000	6	0.000	0.000	0.785	1.000
mRNA2220	XM_014759731.1	0.090	0.000	7	0.000	0.000	0.805	1.000
mRNA2221	XM_014759735.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA2222	XM_014759734.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA2223	XM_014759733.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA2224	XM_014759738.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA2225	XM_014759732.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA2226	XM_014759730.1	0.100	0.000	8	0.000	0.000	1.000	1.000
mRNA2227	XM_014759740.1	0.966	0.998	3	1.000	0.998	0.325	1.000
mRNA2228	XM_014759786.1	0.492	0.000	3	0.667	0.000	0.840	1.000
mRNA2229	XM_014759784.1	0.991	0.970	10	1.000	0.970	1.000	1.000
mRNA2230	XM_014759761.1	0.517	0.521	53	0.434	0.521	1.000	1.000
mRNA2231	XM_014759749.1	0.401	0.486	10	0.300	0.486	0.495	1.000
mRNA2232	XM_014759746.1	0.609	0.657	25	0.520	0.657	1.000	1.000
mRNA2233	XM_014759745.1	0.639	0.676	25	0.560	0.676	1.000	1.000
mRNA2234	XM_014759748.1	0.614	0.674	25	0.520	0.674	1.000	1.000
mRNA2235	XM_014759750.1	0.945	0.823	1	1.000	0.823	1.000	0.960
mRNA2236	XM_014759822.1	0.040	0.000	8	0.000	0.000	0.000	0.790
mRNA2237	XM_014759762.1	0.789	0.963	3	0.667	0.963	1.000	1.000
mRNA2238	XM_014759766.1	0.688	0.959	4	0.500	0.959	1.000	1.000
mRNA2239	XM_014759763.1	0.791	0.969	3	0.667	0.969	1.000	1.000
mRNA2240	XM_014759764.1	0.795	0.982	3	0.667	0.982	1.000	1.000
mRNA2241	XM_014759765.1	0.794	0.982	3	0.667	0.982	1.000	1.000
mRNA2242	XM_014759843.1	0.099	0.000	7	0.000	0.000	0.980	1.000
mRNA2243	XM_014759844.1	0.078	0.000	6	0.000	0.000	0.980	0.580
mRNA2244	XM_014759820.1	0.808	0.838	5	0.800	0.838	0.850	0.690
mRNA2245	XM_014759821.1	0.764	0.764	4	0.750	0.764	1.000	0.690
mRNA2246	XM_014759836.1	0.912	0.989	10	0.900	0.989	0.505	1.000
mRNA2247	XM_014759835.1	0.983	0.991	10	1.000	0.991	0.720	1.000
mRNA2248	XM_014759837.1	0.898	0.660	1	1.000	0.660	1.000	1.000
mRNA2249	XM_014759838.1	0.268	0.614	1	0.000	0.614	0.675	1.000
mRNA2250	XM_014759845.1	0.059	0.000	9	0.000	0.000	0.650	0.520
mRNA2251	XM_014759783.1	0.581	0.603	18	0.500	0.603	1.000	1.000
mRNA2252	XM_014759771.1	0.075	0.000	7	0.000	0.000	0.500	1.000
mRNA2253	XM_014759770.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA2254	XM_014759772.1	0.100	0.000	7	0.000	0.000	1.000	1.000
mRNA2255	XM_014759769.1	0.096	0.000	2	0.000	0.000	1.000	0.920
mRNA2256	XM_014759767.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA2257	XM_014759768.1	0.100	0.000	3	0.000	0.000	1.000	1.000
mRNA2258	XM_014759774.1	0.761	0.949	3	0.667	0.949	0.530	1.000
mRNA2259	XM_014759775.1	1.000	1.000	2	1.000	1.000	1.000	1.000
mRNA2260	XM_014759742.1	0.694	0.731	8	0.625	0.731	1.000	1.000
mRNA2261	XM_014759743.1	0.781	0.283	2	1.000	0.283	0.920	1.000
mRNA2262	XM_014759741.1	0.226	0.102	8	0.250	0.102	0.210	0.690
mRNA2263	XM_014759744.1	0.000	0.000	7	0.000	0.000	0.000	0.000
mRNA2264	XM_014759790.1	0.987	0.986	6	1.000	0.986	0.820	1.000
mRNA2265	XM_014759791.1	0.867	0.986	5	0.800	0.986	0.815	1.000
mRNA2266	XM_014759792.1	0.993	0.977	4	1.000	0.977	1.000	1.000
mRNA2267	XM_014759829.1	0.878	0.993	5	0.800	0.993	1.000	1.000
mRNA2268	XM_014759828.1	1.000	0.999	5	1.000	0.999	1.000	1.000
mRNA2269	XM_014759830.1	0.612	0.708	5	0.600	0.708	0.565	0.230
mRNA2270	XM_014759813.1	0.961	0.926	5	1.000	0.926	0.665	1.000
mRNA2271	XM_014759814.1	0.831	0.934	5	0.800	0.934	0.420	1.000
mRNA2272	XM_014759816.1	0.959	0.863	1	1.000	0.863	1.000	1.000
mRNA2273	XM_014759817.1	0.594	0.648	2	0.500	0.648	1.000	1.000
mRNA2274	XM_014759818.1	0.349	0.942	1	0.000	0.942	0.325	1.000
mRNA2275	XM_014759819.1	0.960	0.946	1	1.000	0.946	0.825	0.700
mRNA2276	XM_014759839.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA2277	XM_014759840.1	0.091	0.000	2	0.000	0.000	1.000	0.810
mRNA2278	XM_014759688.1	0.001	0.000	4	0.000	0.000	0.025	0.000
mRNA2279	XM_014759680.1	0.000	0.000	1	0.000	0.000	0.000	0.000
mRNA2280	XM_014759831.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA2281	XM_014759833.1	0.100	0.000	1	0.000	0.000	1.000	1.000
